CustomIntervall;; linecount Zugang Europaviertel; linecount Bahnsteig01; linecount Bahnsteig02; linecount Bahnsteig03; linecount Bahnsteig04; linecount Bahnsteig05; linecount Bahnsteig06; linecount Bahnsteig07; linecount Bahnsteig08; Querbahnsteig; STG_QB04_Steg01; STG_Bonatz10_Steg01; STG_QB12_Steg02; STG_Bonatz13_Steg02; STG_Bonatz04; linecount Zugang Infoturm Stuttgart; linecount Zugang Schlossgarten; (AB) linecount Zugang Schlossgarten+ITS;Bahnsteige Gesamt angepasst;Steg 02 Gesamt
18.05.2023 14:00;;2349;1761;1130;677;1247;1591;0;813;1781;9000;0;0;0;0;3013;190;514;0;;
18.05.2023 15:00;;2227;1720;1121;972;599;1557;0;917;1620;8506;0;0;0;0;2729;192;522;0;;
18.05.2023 16:00;;1977;1365;1125;891;834;1231;0;796;1235;7477;0;0;0;0;2832;165;587;0;;
18.05.2023 17:00;;1881;1153;955;957;638;930;0;831;1830;7294;0;0;0;0;2704;141;526;0;;
18.05.2023 18:00;;1805;1314;1042;1166;835;1098;0;287;1201;6943;0;0;0;0;2597;61;499;0;;
18.05.2023 19:00;;1471;798;529;347;880;799;0;1018;1296;5667;0;0;0;0;2031;11;410;0;;
18.05.2023 20:00;;1286;899;582;483;850;452;0;801;784;4851;0;0;0;0;1657;2;237;0;;
18.05.2023 21:00;;1044;455;360;556;685;381;0;843;788;4068;0;0;0;0;1455;7;234;0;;
18.05.2023 22:00;;869;259;304;444;644;433;0;470;589;3143;0;0;0;0;1109;5;166;0;;
18.05.2023 23:00;;624;272;297;222;342;272;0;125;266;1796;0;0;0;0;686;0;83;0;;
19.05.2023 00:00;;271;27;61;217;159;135;0;98;15;712;0;0;0;0;273;0;49;0;;
19.05.2023 01:00;;86;65;14;13;34;92;0;18;4;240;0;0;0;0;43;0;15;0;;
19.05.2023 02:00;;126;29;7;10;4;200;0;10;9;269;0;0;0;0;80;0;8;0;;
19.05.2023 03:00;;83;32;10;9;4;47;0;11;78;191;0;0;0;0;75;0;16;0;;
19.05.2023 04:00;;174;50;51;29;49;124;0;68;88;459;0;0;0;0;121;4;8;0;;
19.05.2023 05:00;;485;138;178;187;146;310;0;121;204;1284;0;0;0;0;341;2;47;0;;
19.05.2023 06:00;;1141;460;464;587;917;493;0;299;377;3597;0;0;0;0;1032;4;144;0;;
19.05.2023 07:00;;1502;842;502;707;584;878;0;429;986;4928;0;0;0;0;1518;0;251;0;;
19.05.2023 08:00;;1574;1065;782;639;747;1122;0;543;998;5896;0;0;0;0;1780;29;275;0;;
19.05.2023 09:00;;1797;1170;846;722;893;957;0;241;1495;6324;0;0;0;0;2114;64;315;0;;
19.05.2023 10:00;;2086;1607;988;1028;1102;1591;0;774;1271;8361;0;0;0;0;2465;111;298;0;;
19.05.2023 11:00;;2456;1509;955;1757;811;1078;0;1110;1827;9047;0;0;0;0;3052;109;360;0;;
19.05.2023 12:00;;2474;1682;1152;1216;855;1444;0;1451;1105;8905;0;0;0;0;3070;93;387;0;;
19.05.2023 13:00;;2360;1295;1306;872;1366;1020;0;1148;1161;8168;0;0;0;0;2923;65;399;0;;
19.05.2023 14:00;;2669;1815;1226;1631;1385;1692;0;598;1647;9994;0;0;0;0;3436;86;345;0;;
19.05.2023 15:00;;2508;1465;1632;665;1015;1228;0;1607;1629;9241;0;0;0;0;3487;105;367;0;;
19.05.2023 16:00;;2727;1531;1339;965;1151;1587;0;1458;1711;9742;0;0;0;0;3995;146;516;0;;
19.05.2023 17:00;;2387;1536;1287;1459;550;1496;0;1089;2197;9614;0;0;0;0;3749;98;446;0;;
19.05.2023 18:00;;2241;1432;1564;1175;948;1245;0;271;1503;8138;0;0;0;0;3159;161;391;0;;
19.05.2023 19:00;;1916;1091;920;621;1184;616;0;1083;1712;7227;0;0;0;0;2738;41;289;0;;
19.05.2023 20:00;;1485;791;952;801;829;520;0;759;1167;5819;0;0;0;0;2096;21;238;0;;
19.05.2023 21:00;;1320;470;287;751;642;440;0;896;972;4458;0;0;0;0;1616;6;220;0;;
19.05.2023 22:00;;912;357;272;403;671;177;0;510;734;3124;0;0;0;0;1260;7;155;0;;
19.05.2023 23:00;;749;298;286;430;303;507;0;126;292;2242;0;0;0;0;963;0;108;0;;
20.05.2023 00:00;;352;84;105;23;155;194;0;44;269;874;0;0;0;0;479;0;69;0;;
20.05.2023 01:00;;140;56;19;16;110;116;0;21;93;431;0;0;0;0;173;2;19;0;;
20.05.2023 02:00;;134;57;21;9;137;94;0;32;54;404;0;0;0;0;135;2;11;0;;
20.05.2023 03:00;;122;54;15;20;71;10;0;50;161;381;0;0;0;0;199;4;11;0;;
20.05.2023 04:00;;191;59;28;7;121;86;0;24;161;486;0;0;0;0;201;2;17;0;;
20.05.2023 05:00;;405;196;134;138;253;252;0;207;77;1257;0;0;0;0;364;0;29;0;;
20.05.2023 06:00;;825;380;405;528;729;506;0;385;288;3221;0;0;0;0;874;16;100;0;;
20.05.2023 07:00;;1050;583;391;484;634;849;0;128;720;3789;0;0;0;0;1022;2;118;0;;
20.05.2023 08:00;;1485;1010;832;418;820;872;0;356;760;5068;0;0;0;0;1487;20;186;0;;
20.05.2023 09:00;;1918;1095;909;686;1319;1262;0;161;1569;7001;0;0;0;0;2275;47;315;0;;
20.05.2023 10:00;;2438;1636;1115;1480;1690;1513;0;670;1338;9442;0;0;0;0;2986;148;337;0;;
20.05.2023 11:00;;2286;1516;1099;1414;738;1110;0;184;1705;7766;0;0;0;0;2986;119;357;0;;
20.05.2023 12:00;;2347;1550;1012;1062;1150;1333;0;1167;742;8016;0;0;0;0;2999;155;420;0;;
20.05.2023 13:00;;2465;1540;1284;1148;1547;854;0;542;1253;8168;0;0;0;0;3303;161;370;0;;
20.05.2023 14:00;;2506;1546;1212;1270;1055;1662;0;599;1771;9115;0;0;0;0;3547;140;422;0;;
20.05.2023 15:00;;2313;1448;1396;1099;759;1000;0;947;1196;7845;0;0;0;0;3335;182;414;0;;
20.05.2023 16:00;;2306;1457;933;779;1317;1413;0;1169;1106;8174;0;0;0;0;3694;133;410;0;;
20.05.2023 17:00;;2208;1595;1277;929;497;1497;0;713;1900;8408;0;0;0;0;3653;100;401;0;;
20.05.2023 18:00;;2298;1473;1267;1679;1120;1343;0;382;1208;8472;0;0;0;0;3424;60;416;0;;
20.05.2023 19:00;;1927;1159;925;644;1113;977;0;1198;1495;7511;0;0;0;0;3027;24;377;0;;
20.05.2023 20:00;;1757;958;753;910;1283;532;0;1224;1090;6750;0;0;0;0;2706;6;340;0;;
20.05.2023 21:00;;1415;479;245;782;772;386;0;1194;1258;5116;0;0;0;0;2076;11;256;0;;
20.05.2023 22:00;;971;282;120;286;709;230;0;667;989;3283;0;0;0;0;1566;4;186;0;;
20.05.2023 23:00;;847;323;288;282;428;776;0;60;363;2520;0;0;0;0;1183;4;188;0;;
21.05.2023 00:00;;461;111;52;71;148;226;0;220;299;1127;0;0;0;0;596;0;74;0;;
21.05.2023 01:00;;151;62;13;18;90;52;0;9;115;359;0;0;0;0;194;0;39;0;;
21.05.2023 02:00;;195;64;26;9;144;161;0;24;93;521;0;0;0;0;290;6;17;0;;
21.05.2023 03:00;;124;43;39;13;90;46;0;18;201;450;0;0;0;0;245;0;25;0;;
21.05.2023 04:00;;179;48;17;7;153;204;0;57;69;555;0;0;0;0;278;0;12;0;;
21.05.2023 05:00;;319;136;64;65;160;278;0;165;132;1000;0;0;0;0;444;0;25;0;;
21.05.2023 06:00;;498;415;192;162;559;374;0;234;134;2070;0;0;0;0;627;0;84;0;;
21.05.2023 07:00;;739;500;135;490;315;668;0;60;354;2522;0;0;0;0;623;3;90;0;;
21.05.2023 08:00;;1405;1047;580;459;1082;689;0;279;572;4708;0;0;0;0;1371;47;164;0;;
21.05.2023 09:00;;1480;1214;602;724;587;882;0;156;985;5150;0;0;0;0;1602;60;217;0;;
21.05.2023 10:00;;2129;1712;1067;1047;1187;1607;0;558;1159;8337;0;0;0;0;2447;97;294;0;;
21.05.2023 11:00;;2164;1530;1201;901;688;1697;0;302;1727;8046;0;0;0;0;2836;102;482;0;;
21.05.2023 12:00;;1990;1539;906;1012;1191;1312;0;915;804;7679;0;0;0;0;2678;94;505;0;;
21.05.2023 13:00;;2316;2018;1668;1340;1612;1065;0;1063;993;9759;0;0;0;0;3005;150;543;0;;
21.05.2023 14:00;;2658;2035;1188;1943;1849;1872;0;779;1899;11565;0;0;0;0;3369;96;497;0;;
21.05.2023 15:00;;2692;2053;1570;1303;1201;1693;0;1423;1683;10926;0;0;0;0;3684;115;620;0;;
21.05.2023 16:00;;2715;1938;2279;1797;1674;1659;0;1264;1370;11981;0;0;0;0;3579;67;658;0;;
21.05.2023 17:00;;2928;2205;1456;1144;1320;2188;0;909;2573;11795;0;0;0;0;3632;97;653;0;;
21.05.2023 18:00;;2361;1587;1320;2036;1320;1082;0;689;1574;9608;0;0;0;0;2917;28;549;0;;
21.05.2023 19:00;;2363;1963;648;784;1708;1258;0;1238;1884;9483;0;0;0;0;2858;36;490;0;;
21.05.2023 20:00;;2143;1637;1041;676;1456;1194;0;1199;1634;8837;0;0;0;0;2392;23;403;0;;
21.05.2023 21:00;;1876;1123;845;1267;1212;871;0;1157;1013;7488;0;0;0;0;1919;4;362;0;;
21.05.2023 22:00;;1308;388;254;612;798;804;0;958;1398;5212;0;0;0;0;1622;2;265;0;;
21.05.2023 23:00;;919;407;351;316;366;882;0;183;469;2974;0;0;0;0;893;4;143;0;;
22.05.2023 00:00;;448;160;36;37;169;452;0;47;346;1247;0;0;0;0;425;2;83;0;;
22.05.2023 01:00;;144;75;14;27;65;135;0;27;26;369;0;0;0;0;105;2;19;0;;
22.05.2023 02:00;;126;55;11;14;87;140;0;9;7;323;0;0;0;0;43;0;5;0;;
22.05.2023 03:00;;87;62;14;11;14;17;0;20;107;245;0;0;0;0;62;6;12;0;;
22.05.2023 04:00;;198;35;62;51;60;164;0;35;141;548;0;0;0;0;160;2;26;0;;
22.05.2023 05:00;;540;134;173;265;116;453;0;144;232;1517;0;0;0;0;482;0;59;0;;
22.05.2023 06:00;;1771;636;715;758;1021;778;0;458;827;5193;0;0;0;0;1570;2;257;0;;
22.05.2023 07:00;;3047;1042;1178;1429;699;1398;0;817;1931;8494;0;0;0;0;2876;4;497;0;;
22.05.2023 08:00;;3148;1454;1327;1285;1646;2277;0;962;1426;10377;0;0;0;0;2993;28;482;0;;
22.05.2023 09:00;;2137;1019;818;1138;877;1085;0;383;1867;7187;0;0;0;0;2235;67;257;0;;
22.05.2023 10:00;;2092;1479;966;877;1100;1769;0;627;1391;8209;0;0;0;0;2326;67;290;0;;
22.05.2023 11:00;;1806;1041;905;790;686;1177;0;637;1646;6882;0;0;0;0;2212;97;223;0;;
22.05.2023 12:00;;2122;1412;882;1556;809;1285;0;1013;842;7799;0;0;0;0;2392;48;331;0;;
22.05.2023 13:00;;1943;1281;1095;1235;934;1239;0;799;1124;7707;0;0;0;0;2291;36;284;0;;
22.05.2023 14:00;;2093;1143;864;1248;1146;1473;0;802;1358;8034;0;0;0;0;2581;33;336;0;;
22.05.2023 15:00;;2003;1325;1168;648;869;1162;0;889;1337;7398;0;0;0;0;2629;87;357;0;;
22.05.2023 16:00;;2842;1151;1708;850;1599;1495;0;1045;1523;9371;0;0;0;0;3258;48;494;0;;
22.05.2023 17:00;;2788;1341;1102;1143;1266;1766;0;1653;2062;10333;0;0;0;0;3273;27;533;0;;
22.05.2023 18:00;;2199;1386;1106;1007;1137;1108;0;515;953;7212;0;0;0;0;2426;76;364;0;;
22.05.2023 19:00;;1738;885;587;570;955;771;0;1069;1764;6601;0;0;0;0;2203;15;294;0;;
22.05.2023 20:00;;1045;425;516;241;641;442;0;528;752;3545;0;0;0;0;1284;2;195;0;;
22.05.2023 21:00;;1304;703;450;808;274;546;0;914;895;4590;0;0;0;0;1374;4;223;0;;
22.05.2023 22:00;;950;336;345;401;427;226;0;610;865;3210;0;0;0;0;1118;2;174;0;;
22.05.2023 23:00;;625;380;263;478;261;220;0;110;532;2244;0;0;0;0;664;2;71;0;;
23.05.2023 00:00;;379;214;87;260;108;117;0;96;311;1193;0;0;0;0;379;0;41;0;;
23.05.2023 01:00;;68;36;12;52;6;44;0;10;13;173;0;0;0;0;42;4;3;0;;
23.05.2023 02:00;;40;25;12;14;10;46;0;12;13;132;0;0;0;0;13;2;5;0;;
23.05.2023 03:00;;78;43;12;7;23;103;0;5;16;209;0;0;0;0;37;0;7;0;;
23.05.2023 04:00;;149;18;42;36;54;90;0;21;65;326;0;0;0;0;79;0;9;0;;
23.05.2023 05:00;;498;170;127;212;37;341;0;131;303;1321;0;0;0;0;403;4;75;0;;
23.05.2023 06:00;;1578;598;504;600;967;711;0;427;476;4283;0;0;0;0;1353;0;242;0;;
23.05.2023 07:00;;3023;980;861;1307;527;1263;0;1157;1546;7641;0;0;0;0;2610;13;520;0;;
23.05.2023 08:00;;2833;1141;1025;1303;868;1586;0;1213;1175;8311;0;0;0;0;2491;17;412;0;;
23.05.2023 09:00;;2186;969;853;914;1286;1042;0;242;1428;6734;0;0;0;0;2259;58;340;0;;
23.05.2023 10:00;;1910;1150;827;521;1031;1271;0;581;1035;6416;0;0;0;0;1821;56;240;0;;
23.05.2023 11:00;;1683;938;629;515;727;1288;0;222;1326;5645;0;0;0;0;1883;40;207;0;;
23.05.2023 12:00;;1534;1046;638;499;763;909;0;767;668;5290;0;0;0;0;1741;50;260;0;;
23.05.2023 13:00;;1834;844;799;1186;781;784;0;621;971;5986;0;0;0;0;2088;84;292;0;;
23.05.2023 14:00;;2221;1358;1045;768;1077;1274;0;772;1251;7545;0;0;0;0;2211;61;273;0;;
23.05.2023 15:00;;1820;912;796;336;932;1147;0;1152;1227;6502;0;0;0;0;2480;85;298;0;;
23.05.2023 16:00;;2970;1278;1551;1123;1458;1864;0;1255;1632;10161;0;0;0;0;3584;122;543;0;;
23.05.2023 17:00;;2953;1562;1198;1086;1445;1577;0;1186;2333;10387;0;0;0;0;3400;107;561;0;;
23.05.2023 18:00;;2383;1112;1430;900;813;1191;0;669;1333;7448;0;0;0;0;2629;166;426;0;;
23.05.2023 19:00;;1459;775;553;259;795;581;0;823;1180;4966;0;0;0;0;1874;17;300;0;;
23.05.2023 20:00;;1194;603;498;283;667;483;0;773;1007;4314;0;0;0;0;1441;29;197;0;;
23.05.2023 21:00;;1034;382;394;490;498;237;0;838;1062;3901;0;0;0;0;1213;12;205;0;;
23.05.2023 22:00;;557;145;235;150;235;250;0;206;511;1732;0;0;0;0;732;0;103;0;;
23.05.2023 23:00;;453;126;116;44;208;434;0;111;300;1339;0;0;0;0;551;0;75;0;;
24.05.2023 00:00;;156;61;24;14;101;117;0;64;26;407;0;0;0;0;158;2;34;0;;
24.05.2023 01:00;;180;125;1;2;7;73;0;6;149;363;0;0;0;0;149;0;17;0;;
24.05.2023 02:00;;70;24;6;8;9;79;0;2;12;140;0;0;0;0;50;0;4;0;;
24.05.2023 03:00;;57;22;8;15;7;9;0;4;50;115;0;0;0;0;28;1;10;0;;
24.05.2023 04:00;;153;34;53;34;36;84;0;19;104;364;0;0;0;0;73;0;3;0;;
24.05.2023 05:00;;496;134;130;230;26;341;0;91;316;1268;0;0;0;0;438;11;65;0;;
24.05.2023 06:00;;1569;530;488;708;980;638;0;577;758;4679;0;0;0;0;1463;0;250;0;;
24.05.2023 07:00;;2718;958;854;1271;536;1065;0;723;1504;6911;0;0;0;0;2258;12;509;0;;
24.05.2023 08:00;;2709;1021;995;1014;1189;1350;0;842;1142;7553;0;0;0;0;2383;52;435;0;;
24.05.2023 09:00;;2058;1173;709;925;955;726;0;466;1300;6254;0;0;0;0;2191;54;344;0;;
24.05.2023 10:00;;1631;1308;561;383;861;1352;0;505;1033;6003;0;0;0;0;1968;91;294;0;;
24.05.2023 11:00;;1757;1106;641;1311;326;1157;0;306;1372;6219;0;0;0;0;2122;73;253;0;;
24.05.2023 12:00;;1939;1146;510;978;676;1032;0;1040;720;6102;0;0;0;0;2203;98;355;0;;
24.05.2023 13:00;;2236;1458;924;828;1094;1437;0;690;959;7390;0;0;0;0;2403;119;295;0;;
24.05.2023 14:00;;2043;1233;767;787;1108;1520;0;571;1439;7425;0;0;0;0;2838;127;279;0;;
24.05.2023 15:00;;2174;1063;1350;808;887;976;0;991;1283;7358;0;0;0;0;2732;63;356;0;;
24.05.2023 16:00;;3088;1410;1580;1012;1450;1823;0;981;1624;9880;0;0;0;0;3436;119;551;0;;
24.05.2023 17:00;;2994;1437;1125;1424;871;1843;0;1370;1821;9891;0;0;0;0;3396;89;516;0;;
24.05.2023 18:00;;2517;1208;1538;1001;1048;1388;0;508;1567;8258;0;0;0;0;2914;83;419;0;;
24.05.2023 19:00;;1588;916;490;560;991;724;0;973;1501;6155;0;0;0;0;2114;116;299;0;;
24.05.2023 20:00;;1247;719;385;305;784;579;0;735;1117;4624;0;0;0;0;1597;58;240;0;;
24.05.2023 21:00;;1073;325;275;492;454;462;0;550;951;3509;0;0;0;0;1330;14;195;0;;
24.05.2023 22:00;;621;122;165;330;313;203;0;194;531;1858;0;0;0;0;740;6;106;0;;
24.05.2023 23:00;;357;107;120;28;199;208;0;64;277;1003;0;0;0;0;405;4;41;0;;
25.05.2023 00:00;;235;69;36;22;109;178;0;69;172;655;0;0;0;0;319;0;21;0;;
25.05.2023 01:00;;51;30;17;7;3;26;0;12;20;115;0;0;0;0;48;0;7;0;;
25.05.2023 02:00;;84;32;5;6;2;90;0;8;18;161;0;0;0;0;69;0;7;0;;
25.05.2023 03:00;;62;14;6;4;17;9;0;1;62;113;0;0;0;0;57;4;6;0;;
25.05.2023 04:00;;164;39;58;44;73;126;0;29;96;465;0;0;0;0;144;4;10;0;;
25.05.2023 05:00;;468;183;145;252;121;460;0;154;276;1591;0;0;0;0;455;6;64;0;;
25.05.2023 06:00;;1606;579;616;794;1085;778;0;602;773;5227;0;0;0;0;1506;5;234;0;;
25.05.2023 07:00;;2655;1131;877;987;605;1379;0;689;1363;7031;0;0;0;0;2258;25;446;0;;
25.05.2023 08:00;;3249;1342;1235;1105;1256;1901;0;866;1498;9203;0;0;0;0;2815;44;471;0;;
25.05.2023 09:00;;2049;1001;826;874;941;912;0;387;1580;6521;0;0;0;0;2413;54;303;0;;
25.05.2023 10:00;;1816;1235;737;430;816;1454;0;476;1225;6373;0;0;0;0;1960;67;243;0;;
25.05.2023 11:00;;1700;1203;648;526;532;1292;0;528;1240;5969;0;0;0;0;1880;56;256;0;;
25.05.2023 12:00;;1987;1299;973;1196;699;920;0;847;1280;7214;0;0;0;0;2374;64;354;0;;
25.05.2023 13:00;;1941;1153;729;1134;1163;1240;0;824;1209;7452;0;0;0;0;2333;69;250;0;;
25.05.2023 14:00;;2357;1512;706;1576;1404;1679;0;815;1327;9019;0;0;0;0;2846;42;343;0;;
25.05.2023 15:00;;2446;1491;1672;1017;850;2021;0;1497;1797;10345;0;0;0;0;3288;41;372;0;;
25.05.2023 16:00;;3617;1956;1903;2963;2026;1802;0;1282;3102;15034;0;0;0;0;4662;114;595;0;;
25.05.2023 17:00;;3496;1808;1606;2206;1070;1841;0;953;3367;12851;0;0;0;0;4010;94;587;0;;
25.05.2023 18:00;;2894;1830;1532;1156;1395;1819;0;693;2038;10463;0;0;0;0;3154;64;429;0;;
25.05.2023 19:00;;1975;1112;854;863;1375;941;0;918;1826;7889;0;0;0;0;2404;33;333;0;;
25.05.2023 20:00;;1634;1133;1047;374;826;915;0;1237;1070;6602;0;0;0;0;1622;10;256;0;;
25.05.2023 21:00;;1922;820;507;1135;469;1376;0;1020;1130;6457;0;0;0;0;1650;8;208;0;;
25.05.2023 22:00;;1053;325;321;367;480;377;0;422;761;3053;0;0;0;0;988;2;148;0;;
25.05.2023 23:00;;762;317;150;701;413;870;0;85;373;2909;0;0;0;0;774;0;116;0;;
26.05.2023 00:00;;688;286;82;675;153;544;0;90;28;1858;0;0;0;0;388;0;55;0;;
26.05.2023 01:00;;196;151;19;33;13;165;0;5;16;402;0;0;0;0;93;0;7;0;;
26.05.2023 02:00;;96;31;11;8;16;116;0;17;44;243;0;0;0;0;53;0;3;0;;
26.05.2023 03:00;;83;30;11;12;6;6;0;16;107;188;0;0;0;0;35;6;6;0;;
26.05.2023 04:00;;250;46;63;45;87;166;0;26;201;634;0;0;0;0;267;0;22;0;;
26.05.2023 05:00;;446;150;159;229;136;363;0;122;235;1394;0;0;0;0;464;2;61;0;;
26.05.2023 06:00;;1565;658;637;776;1038;746;0;368;702;4925;0;0;0;0;1439;5;201;0;;
26.05.2023 07:00;;1941;869;663;859;806;1071;0;463;1327;6058;0;0;0;0;1967;3;321;0;;
26.05.2023 08:00;;2231;1339;996;776;965;1631;0;821;979;7507;0;0;0;0;2052;25;337;0;;
26.05.2023 09:00;;2002;1065;804;1011;1089;1083;0;314;1767;7133;0;0;0;0;2159;63;271;0;;
26.05.2023 10:00;;1984;1437;1118;1058;1197;1542;0;372;1284;8008;0;0;0;0;2106;40;258;0;;
26.05.2023 11:00;;2111;1537;1052;1398;1174;1055;0;371;1714;8301;0;0;0;0;2396;130;381;0;;
26.05.2023 12:00;;2292;1632;1424;1543;1087;1345;0;1359;1288;9678;0;0;0;0;2717;61;384;0;;
26.05.2023 13:00;;2776;1958;1569;1577;1549;1515;0;810;1727;10705;0;0;0;0;3428;54;455;0;;
26.05.2023 14:00;;3023;1953;1681;1587;1882;2071;0;1186;2044;12404;0;0;0;0;4014;106;560;0;;
26.05.2023 15:00;;2863;1897;2224;907;1040;2045;0;2421;2336;12870;0;0;0;0;3771;71;499;0;;
26.05.2023 16:00;;3281;1875;1641;1379;1881;1803;0;1414;2146;12139;0;0;0;0;4001;66;529;0;;
26.05.2023 17:00;;3390;2122;1879;1549;933;2124;0;1813;2641;13061;0;0;0;0;4343;72;517;0;;
26.05.2023 18:00;;2983;2170;1520;2539;1174;2010;0;852;2096;12361;0;0;0;0;3888;54;589;0;;
26.05.2023 19:00;;2294;2361;643;1327;1273;1202;0;1395;2107;10308;0;0;0;0;3148;21;444;0;;
26.05.2023 20:00;;1838;1207;1049;776;1250;879;0;1267;1317;7745;0;0;0;0;2524;20;360;0;;
26.05.2023 21:00;;1595;745;533;1159;492;317;0;808;1244;5298;0;0;0;0;1939;10;227;0;;
26.05.2023 22:00;;1073;348;282;378;788;371;0;568;1149;3884;0;0;0;0;1811;0;154;0;;
26.05.2023 23:00;;1044;314;646;397;509;859;0;287;780;3792;0;0;0;0;1588;4;143;0;;
27.05.2023 00:00;;340;98;167;25;200;280;0;59;91;920;0;0;0;0;491;0;54;0;;
27.05.2023 01:00;;501;124;130;169;131;347;0;15;172;1088;0;0;0;0;410;2;20;0;;
27.05.2023 02:00;;245;77;64;14;170;315;0;120;70;830;0;0;0;0;243;0;20;0;;
27.05.2023 03:00;;182;68;208;72;118;15;0;75;125;681;0;0;0;0;245;0;15;0;;
27.05.2023 04:00;;355;121;21;33;243;271;0;120;335;1144;0;0;0;0;314;2;34;0;;
27.05.2023 05:00;;712;218;254;148;338;552;0;272;69;1851;0;0;0;0;566;4;47;0;;
27.05.2023 06:00;;1488;796;659;717;1084;977;0;481;344;5058;0;0;0;0;1487;16;175;0;;
27.05.2023 07:00;;1526;962;528;414;572;1523;0;525;1287;5811;0;0;0;0;1630;23;188;0;;
27.05.2023 08:00;;1980;1435;1354;861;943;1476;0;684;1507;8260;0;0;0;0;2051;16;272;0;;
27.05.2023 09:00;;2294;1553;1102;1131;1293;1386;0;524;2315;9304;0;0;0;0;2644;50;335;0;;
27.05.2023 10:00;;3133;1826;1273;1832;1774;2158;0;491;1785;11139;0;0;0;0;3188;69;441;0;;
27.05.2023 11:00;;3047;2385;1368;1566;2086;1845;0;1095;2432;12777;0;0;0;0;3672;125;488;0;;
27.05.2023 12:00;;2698;2294;1301;1591;825;1596;0;1632;1305;10544;0;0;0;0;3756;83;587;0;;
27.05.2023 13:00;;3774;2741;2366;1804;2251;1450;0;1664;1973;14249;0;0;0;0;4412;95;676;0;;
27.05.2023 14:00;;3162;1928;931;1602;1729;1799;0;1026;2031;11046;0;0;0;0;4053;156;462;0;;
27.05.2023 15:00;;2796;1721;979;2195;1321;1718;0;1966;1998;11898;0;0;0;0;3787;70;400;0;;
27.05.2023 16:00;;2223;1417;1135;445;1390;1181;0;1182;1238;7988;0;0;0;0;3337;63;335;0;;
27.05.2023 17:00;;2393;1403;910;1050;886;1383;0;802;2071;8505;0;0;0;0;3446;21;369;0;;
27.05.2023 18:00;;2532;2001;2566;2211;1650;1784;0;716;1762;12690;0;0;0;0;4531;31;572;0;;
27.05.2023 19:00;;2164;1917;1153;930;1231;1447;0;1438;1894;10010;0;0;0;0;3513;43;421;0;;
27.05.2023 20:00;;1895;1181;607;1413;1893;568;0;1443;1035;8140;0;0;0;0;3098;12;307;0;;
27.05.2023 21:00;;1367;765;303;1153;791;533;0;833;1161;5539;0;0;0;0;2223;10;283;0;;
27.05.2023 22:00;;1247;490;170;542;1171;395;0;382;1335;4485;0;0;0;0;2198;0;172;0;;
27.05.2023 23:00;;871;264;963;401;461;636;0;251;483;3459;0;0;0;0;1423;6;131;0;;
28.05.2023 00:00;;572;202;95;96;276;313;0;199;332;1513;0;0;0;0;695;2;58;0;;
28.05.2023 01:00;;314;119;14;18;183;213;0;23;217;787;0;0;0;0;395;4;38;0;;
28.05.2023 02:00;;224;73;58;22;187;203;0;26;100;669;0;0;0;0;257;0;10;0;;
28.05.2023 03:00;;166;50;28;26;132;19;0;37;177;469;0;0;0;0;213;2;6;0;;
28.05.2023 04:00;;353;82;30;25;210;274;0;234;186;1041;0;0;0;0;389;2;33;0;;
28.05.2023 05:00;;459;149;127;110;122;499;0;273;65;1345;0;0;0;0;548;4;34;0;;
28.05.2023 06:00;;788;609;370;313;583;640;0;306;284;3105;0;0;0;0;849;5;96;0;;
28.05.2023 07:00;;1071;783;194;577;563;1085;0;184;850;4236;0;0;0;0;1073;15;129;0;;
28.05.2023 08:00;;1467;1170;667;503;901;1283;0;612;1161;6297;0;0;0;0;1533;19;197;0;;
28.05.2023 09:00;;1675;1437;578;829;688;1192;0;318;1410;6452;0;0;0;0;1736;59;271;0;;
28.05.2023 10:00;;2407;1794;1028;985;963;1866;0;487;1688;8811;0;0;0;0;2457;108;344;0;;
28.05.2023 11:00;;2024;1650;872;994;411;1670;0;494;1934;8025;0;0;0;0;2736;111;377;0;;
28.05.2023 12:00;;2142;1687;1224;1193;877;1514;0;1063;969;8527;0;0;0;0;2733;109;413;0;;
28.05.2023 13:00;;2105;1677;1235;1268;1280;1153;0;778;1141;8532;0;0;0;0;2577;87;482;0;;
28.05.2023 14:00;;2200;1620;859;1065;1613;1629;0;1158;1646;9590;0;0;0;0;2940;82;518;0;;
28.05.2023 15:00;;2077;1550;756;1392;1257;1083;0;1188;1378;8604;0;0;0;0;2872;87;496;0;;
28.05.2023 16:00;;2066;1540;1245;1034;909;1274;0;1135;1113;8250;0;0;0;0;3071;88;509;0;;
28.05.2023 17:00;;1657;1451;793;603;541;1140;0;966;1327;6821;0;0;0;0;2455;53;430;0;;
28.05.2023 18:00;;1974;1551;1116;1710;703;1669;0;478;1474;8701;0;0;0;0;2988;36;441;0;;
28.05.2023 19:00;;1704;1466;491;791;1600;1203;0;952;1509;8012;0;0;0;0;2367;8;486;0;;
28.05.2023 20:00;;1462;1163;566;463;988;574;0;850;977;5581;0;0;0;0;2039;9;338;0;;
28.05.2023 21:00;;1172;552;242;309;836;742;0;773;833;4287;0;0;0;0;1709;4;288;0;;
28.05.2023 22:00;;971;425;356;358;640;226;0;391;1044;3440;0;0;0;0;1784;1;186;0;;
28.05.2023 23:00;;756;520;313;423;634;502;0;246;425;3063;0;0;0;0;1242;5;136;0;;
